Customer_ID,Name,Email,Phone,Address,City,State,Zip_Code,Subscription_Type,Service_Tier,Monthly_Bill,Join_Date,Payment_Status,Region,Contract_End,Age_Group,Employment_Status,Customer_Lifetime_Value,Loyalty_Points,Churn_Risk,Number_Of_Devices,Has_Outdoor_Dish,Auto_Pay_Enabled,Paperless_Billing,Last_Payment_Date
3177,David Martinez,taylor23@example.org,(905)557-0826x173,"581 Acosta Key, Lewisstad, NC 58983",Hughesfort,WISCONSIN,38122,Spanish Premium,Vip,161.85,2025-04-04,Pending,West,2027-07-21,65+,Employed,13052.69,38671,Medium,5,False,False,False,2026-03-12
7284,Kenneth Elliott,emilyherrera@example.com,(584)874-8610,"6774 Smith Drive Suite 029, Lake Richardmouth, NE 73027",East Michael,VIRGINIA,62494,America'S Top 250,Premium,197.8,2021-04-11,Overdue,Northeast,2027-02-13,46-55,Student,1997.88,40257,Medium,1,True,False,False,2026-03-12
6258,Victor Rowland,xbaker@example.net,+1-354-611-1400x349,"721 Brown Springs Apt. 902, Lake Bradleychester, MT 23634",Tracyshire,RHODE ISLAND,66495,America'S Top 250,Premium,247.75,2024-08-04,Paid,Southwest,2026-06-19,65+,Unemployed,13265.67,12685,Medium,8,False,True,True,2026-03-12
6091,Melissa Adams,jennifer11@example.com,237.886.0368x23659,"16320 Michael Trail Apt. 383, Audreyland, MA 07462",Ramirezhaven,SOUTH DAKOTA,14991,America'S Top 200,Basic,194.94,2021-08-03,Pending,Midwest,2027-03-11,65+,Student,7644.75,44129,High,4,True,True,False,2026-03-12
11697,Tina Smith,hudsoncorey@example.org,(772)555-1254,"6040 Huffman Mount, Port Debbie, GU 57111",East Jessicatown,KENTUCKY,64148,Sling Orange,Premium,215.4,2023-03-16,Disputed,West,2028-03-01,26-35,Employed,10867.31,38611,High,5,True,True,True,2026-03-12
6702,Becky Elliott,benjaminhughes@example.org,379-472-8393x1841,"34426 Christine Lodge, Staceybury, IN 02266",North Adamshire,OHIO,72235,America'S Top 120,Premium,249.06,2025-12-25,Paid,Midwest,2026-12-06,36-45,Retired,9106.65,13136,High,7,False,False,True,2026-03-12
6786,Maria Smith,philip85@example.com,476.533.6074x427,"15892 Robinson Port Apt. 524, Matthewhaven, MP 39024",Port Candice,HAWAII,45729,America'S Top 250,Vip,206.8,2025-02-15,Disputed,West,2028-02-10,56-65,Employed,6390.5,31997,High,3,False,False,False,2026-03-12
2239,Robert Smith,adrienne35@example.org,(460)271-4565,"4142 Weber Walks Suite 867, West Ashleyshire, UT 28131",Robertland,NORTH DAKOTA,67865,America'S Top 500,Premium,181.58,2021-06-29,Overdue,Southwest,2026-10-25,56-65,Self-Employed,3931.36,2762,High,6,False,True,False,2026-03-12
6544,Stephen Graves,jackcook@example.net,(691)795-7563x82072,"9332 Walton Streets, Port Caleb, VA 22094",Kyleborough,MISSOURI,78727,America'S Top 500,Basic,121.79,2021-12-02,Disputed,Midwest,2027-09-26,26-35,Self-Employed,529.63,12192,Medium,8,False,False,False,2026-03-12
7296,Christopher Tran,savannah33@example.net,672.797.3918,"23101 Hernandez Springs Suite 765, New Jamieland, GA 19974",East Toniton,WASHINGTON,19085,America'S Top 200,Vip,84.63,2023-08-19,Disputed,Northwest,2026-09-16,65+,Unemployed,7253.71,12792,Medium,8,False,False,False,2026-03-12
6329,Gina Martinez,christine94@example.org,839-963-6325,"1755 Caroline Turnpike Apt. 437, Herreraton, PA 80570",Port Jeffreyberg,ARIZONA,18329,Sling Orange,Basic,148.55,2022-04-07,Pending,West,2026-08-26,65+,Student,1645.73,14845,Low,3,False,False,False,2026-03-12
11882,Vicki Petersen,millerjennifer@example.org,001-210-338-5852x4451,"459 Lorraine Court, Millerhaven, IA 21039",Transtad,NEW YORK,39018,America'S Top 250,Vip,171.81,2022-08-10,Disputed,Northeast,2027-01-22,56-65,Self-Employed,1519.24,18800,Low,5,True,False,False,2026-03-12
4176,Cheryl Carr,bergerlee@example.net,758-917-7288,"PSC 9843, Box 6028, APO AE 82946",Johnmouth,WEST VIRGINIA,2709,America'S Top 500,Standard,55.41,2022-07-27,Paid,Northwest,2027-09-11,65+,Student,10814.82,7923,Medium,8,False,True,True,2026-03-12
10244,Dr. Ashley Gomez,ymaldonado@example.net,(410)892-2159x31542,"USS Ross, FPO AP 55931",South Anthonyport,ALASKA,51594,America'S Top 250,Premium,90.7,2023-12-13,Paid,West,2026-08-05,65+,Self-Employed,11087.25,16504,High,4,True,False,True,2026-03-12
6680,Kathy Chandler,eric81@example.com,495-789-0552,"USNV Holden, FPO AP 53909",Tracibury,IOWA,48578,Sling Orange,Premium,88.15,2025-03-17,Paid,Midwest,2026-04-01,18-25,Student,6369.21,25004,High,6,False,False,True,2026-03-12
7468,Jennifer Moore,katie72@example.org,621-830-2934,"1176 Leslie Forges Apt. 472, Port Tommyshire, FM 36295",North April,NEW HAMPSHIRE,63528,America'S Top 500,Premium,89.71,2024-06-01,Overdue,Northeast,2027-09-02,56-65,Student,6701.41,46261,High,8,False,False,False,2026-03-12
11185,Jodi Curtis,lawrencehunter@example.org,001-915-685-0576,"6985 Mary Union Suite 244, West Michael, AS 99486",Lindaberg,MICHIGAN,7090,America'S Top 200,Standard,184.23,2022-11-29,Paid,Midwest,2027-09-28,65+,Unemployed,12108.91,29147,High,1,False,True,True,2026-03-12
7751,Ashley Berg,matthewevans@example.org,001-826-498-8624x27964,"4814 Jones Square Apt. 410, Richardhaven, MN 22895",Hamiltonhaven,KANSAS,56779,America'S Top 200,Vip,54.85,2025-10-23,Pending,Northeast,2026-06-29,46-55,Self-Employed,8771.09,6222,Medium,1,False,True,False,2026-03-12
1403,David Hall,mark01@example.com,+1-832-428-9662x951,"USNS Patterson, FPO AE 05692",Michaelstad,MICHIGAN,98532,America'S Top 200,Premium,163.98,2025-06-03,Paid,Southwest,2026-11-24,65+,Self-Employed,5238.52,11140,Medium,7,False,True,False,2026-03-12
6706,Barbara Brown,michael31@example.net,509-256-6903x97250,"9651 Roberts Neck Apt. 368, New Rodneyview, GU 34427",Lake Virginia,OHIO,83542,Sling Orange,Vip,168.65,2025-04-05,Disputed,Northwest,2026-05-31,36-45,Unemployed,12623.87,4611,High,4,False,False,False,2026-03-12
5896,Donald Mathews,jennifergray@example.net,001-976-945-8892x14199,"63011 Fuentes Union, Carterbury, SC 97464",New Paulashire,LOUISIANA,70981,America'S Top 120,Vip,152.12,2025-08-10,Paid,South,2027-05-13,56-65,Self-Employed,9058.32,6898,Medium,4,False,False,False,2026-03-12
10941,Matthew Benson,susanwilson@example.net,(335)546-3768x41140,"66583 Jessica Gardens Suite 876, Lake Laurabury, IA 87275",South Amy,ILLINOIS,55435,America'S Top 200,Basic,191.55,2025-10-27,Overdue,Midwest,2027-04-14,65+,Employed,13031.04,33890,Medium,4,False,False,False,2026-03-12
4973,Christopher Hamilton,qcrawford@example.net,(248)886-8523x140,"4862 Smith Highway, North Susan, WI 04284",Lake Jennifer,ARIZONA,60933,Sling Blue,Standard,230.44,2022-02-17,Pending,Midwest,2026-10-09,65+,Student,2359.87,754,High,4,True,True,True,2026-03-12
10486,Nicole Cook,jennifer52@example.com,9538305333,"8960 Frank Camp, West Heatherbury, KS 73823",East Samanthamouth,MINNESOTA,44908,Spanish Premium,Vip,194.53,2021-12-05,Overdue,Midwest,2027-04-25,65+,Retired,7447.81,17430,Medium,3,False,True,False,2026-03-12
1499,Seth Peters,erickeller@example.org,8503972704,"859 Garcia Expressway, Conleystad, NJ 00900",Olsenview,ALABAMA,37275,America'S Top 500,Premium,136.83,2022-05-02,Paid,Southwest,2027-08-25,56-65,Retired,2609.78,3404,High,4,False,False,False,2026-03-12
8815,Edward Wolfe,nhurley@example.org,347.289.6198,"8156 Peters Cove Apt. 258, South Bryanmouth, OR 57398",Willisland,ALABAMA,92037,America'S Top 200,Basic,143.31,2026-02-15,Pending,South,2026-04-02,56-65,Retired,14042.99,16646,Medium,7,False,False,False,2026-03-12
12805,Maria Galloway,thomasjeffrey@example.net,(827)208-9699,"28038 Alexander Field, Richardsonfurt, FM 89467",Mcguirebury,VIRGINIA,95593,Spanish Premium,Premium,88.38,2022-08-12,Overdue,West,2026-03-18,56-65,Self-Employed,4819.32,8912,Medium,2,False,True,False,2026-03-12
4510,Brandy Maldonado,shannonwilliams@example.com,200-993-3593x6897,"66680 Porter Common Suite 804, Parkside, MS 03988",East Leahmouth,ARIZONA,59356,America'S Top 200,Standard,125.57,2023-10-29,Pending,South,2026-05-23,18-25,Self-Employed,12875.74,35740,High,6,True,True,False,2026-03-12
3828,Dillon English,rodrigueztiffany@example.net,(761)513-4918x509,"8511 Davis Key, West Barbara, IN 81299",North John,UTAH,11875,America'S Top 200,Standard,72.05,2021-09-19,Overdue,Northwest,2028-01-27,36-45,Student,9763.75,43771,Medium,4,False,False,False,2026-03-12
2420,Shawn Roberts,robertwheeler@example.org,+1-949-560-7722x3259,"USNS Bennett, FPO AE 62237",Jacksonmouth,UTAH,19826,America'S Top 250,Premium,123.7,2025-02-24,Pending,West,2028-01-27,56-65,Retired,12655.11,7724,Low,7,True,False,False,2026-03-12
6727,Glen Stanley,hurleysamuel@example.com,(996)665-7297,"6555 Dawn Summit Apt. 799, Bradfordmouth, KS 53212",Port Alice,VERMONT,22036,America'S Top 250,Standard,133.03,2021-09-13,Disputed,Southwest,2027-03-16,65+,Self-Employed,13662.46,25005,High,5,True,False,True,2026-03-12
6947,Robert Cole,pprice@example.net,+1-682-622-6149,"1139 Murray Land, Smithville, WI 27617",Lake Kevinhaven,MAINE,88980,America'S Top 200,Basic,131.3,2025-01-23,Overdue,Southwest,2026-07-17,36-45,Unemployed,542.63,3327,High,8,True,True,False,2026-03-12
8910,David Sullivan,mark01@example.org,272.397.2596x5270,"4853 Bishop Dam Suite 561, South Calebfurt, FL 15528",Markville,INDIANA,70544,Spanish Premium,Premium,190.84,2025-12-05,Overdue,Northwest,2027-05-21,18-25,Employed,6174.91,49507,High,5,False,True,True,2026-03-12
12020,Peggy Thomas,chenjay@example.net,245-360-2480x121,"58113 Keller Mountains, Port Natalie, PA 80613",Lake Nicholas,MARYLAND,84076,America'S Top 250,Premium,72.66,2025-05-07,Paid,South,2028-02-23,36-45,Student,8628.59,22730,Low,4,True,True,False,2026-03-12
8459,John Sullivan,nancybell@example.com,(992)924-7140x80875,"70463 Pope Mountain, South Tinaland, NE 34839",Richardfurt,DELAWARE,37012,Spanish Premium,Vip,134.74,2022-12-27,Overdue,Northwest,2027-10-22,46-55,Retired,9333.82,45596,Medium,7,True,False,False,2026-03-12
9701,Alexander Rice,thomas20@example.org,001-371-587-5502x179,"4927 Amanda Plaza, Port Candace, CO 39344",North Bradyside,MICHIGAN,37063,America'S Top 120,Premium,173.93,2022-12-21,Pending,Northwest,2027-10-15,65+,Employed,5316.8,5846,High,4,True,True,True,2026-03-12
2750,Michael Joseph,jamestran@example.com,560.825.9855,"719 Miller Motorway, South Ruthberg, WA 20088",Lake Brittneychester,OHIO,7276,Sling Blue,Premium,129.64,2022-08-12,Paid,Northeast,2026-06-12,26-35,Unemployed,3269.7,43671,Low,8,False,True,True,2026-03-12
3973,Denise Morris,eric89@example.net,(746)928-8540x154,"PSC 6746, Box 2022, APO AE 92412",Jasonport,SOUTH DAKOTA,14207,Sling Blue,Standard,207.92,2023-01-15,Paid,Southwest,2027-10-22,36-45,Student,7052.82,42543,Low,2,True,False,True,2026-03-12
3715,Benjamin Blankenship,swilliams@example.net,001-962-965-7651x8757,"113 Terri Prairie, Lake Johnstad, GA 63328",Port Mary,ALABAMA,31347,America'S Top 500,Premium,208.81,2025-05-08,Pending,Northeast,2026-05-09,36-45,Unemployed,6814.56,22518,High,2,True,False,False,2026-03-12
6520,Casey Livingston,jamesjohnson@example.org,853.569.9999,"66241 Winters Branch, Murphyton, CO 72884",Phillipstad,UTAH,85726,Spanish Premium,Standard,149.35,2022-09-27,Pending,Northwest,2027-07-11,56-65,Retired,13179.51,26939,Medium,1,False,False,True,2026-03-12
1836,Charles Farley,perezchristian@example.com,(589)512-0714x9591,"48146 Jeffrey Center, Wallacehaven, MT 34113",North Spencer,UTAH,72181,Spanish Premium,Standard,88.68,2024-03-25,Paid,Midwest,2027-09-24,65+,Self-Employed,9258.37,39121,High,3,True,True,True,2026-03-12
9118,Priscilla Fletcher,zachary97@example.com,(500)234-7278,"Unit 7914 Box 9182, DPO AP 64736",New Fernandoville,MARYLAND,28222,Sling Blue,Premium,162.13,2023-07-27,Disputed,Midwest,2027-06-17,65+,Employed,2862.39,29489,Medium,4,False,False,False,2026-03-12
6951,Daniel Schmidt,strongjeanne@example.net,404-741-0599x7773,"059 Brooke Fall Apt. 171, Cannonmouth, NH 08928",Steventon,IDAHO,55578,Sling Orange,Standard,117.47,2026-02-09,Pending,West,2026-11-24,65+,Retired,8358.2,16731,High,4,False,True,True,2026-03-12
7767,Ronald Holmes,nicolas77@example.com,614.627.5068x43948,"078 Sanchez Courts Suite 022, Sherrimouth, WV 73904",Carolfurt,ALABAMA,73552,Sling Blue,Premium,113.31,2023-10-20,Overdue,Northeast,2026-11-21,26-35,Retired,3962.83,11180,Low,7,False,True,True,2026-03-12
2147,Lindsay Goodwin,ralph74@example.net,589-983-1779,"0234 Briggs Rue, West Jayland, NV 86564",South Ronaldtown,MICHIGAN,94869,America'S Top 200,Vip,74.1,2023-03-26,Overdue,Southwest,2027-11-13,18-25,Employed,11270.77,45609,Medium,3,True,True,True,2026-03-12
5565,Aaron Barnes,carol10@example.com,+1-382-206-3129,"5040 Molina Stream Apt. 329, North Gregory, AS 50922",East Zachary,NEW HAMPSHIRE,90357,Sling Orange,Basic,161.61,2022-07-24,Disputed,Northwest,2027-01-23,46-55,Retired,12760.35,29732,Low,1,False,True,True,2026-03-12
7309,Anthony Rose,bradley40@example.org,(945)351-8789x23210,"0649 Leah Island Suite 213, South Jason, VT 90210",Jacquelinebury,WASHINGTON,64808,Spanish Premium,Vip,226.44,2025-12-12,Overdue,Northeast,2027-07-14,18-25,Self-Employed,12044.62,3015,Medium,3,True,False,True,2026-03-12
8745,Ruth Hickman,lcrawford@example.org,467.460.8961x49582,"92695 Johnson Pine Apt. 889, Port Danielview, NC 81925",Kristenberg,IOWA,4170,America'S Top 120,Premium,173.71,2023-08-03,Pending,Southwest,2026-07-16,56-65,Unemployed,4767.85,35139,High,1,False,False,False,2026-03-12
10950,Keith Ortega,patricia56@example.net,+1-641-829-4206x40982,"20323 Thompson Corners Suite 685, East Angelaport, MD 20302",South Hailey,LOUISIANA,33168,America'S Top 250,Premium,148.55,2022-07-19,Disputed,West,2026-11-11,46-55,Retired,7444.44,32071,Medium,1,True,True,False,2026-03-12
5738,Samantha Lang,edward28@example.org,(378)932-7277x0776,"207 Munoz Curve Apt. 786, Wiseborough, PA 57548",Thomasmouth,MINNESOTA,9671,Sling Orange,Basic,99.11,2023-04-21,Paid,West,2027-05-14,26-35,Student,2218.34,21417,Medium,5,True,True,False,2026-03-12
10206,Lisa Lopez,murrayaustin@example.net,(596)525-2683x690,"88706 Scott Corner, Davisburgh, TX 06957",North Brittanyborough,NEVADA,32561,Sling Blue,Premium,101.73,2024-03-09,Pending,Northeast,2026-03-25,56-65,Retired,3215.41,10819,High,8,False,False,False,2026-03-12
8387,Daniel Ford,kaylee99@example.net,952.364.1626x29692,"243 Smith Vista, Port Melanie, NE 69200",Wrighthaven,KANSAS,77420,America'S Top 250,Basic,151.36,2025-10-21,Pending,Northeast,2026-09-01,26-35,Self-Employed,9897.86,21328,Medium,2,False,True,False,2026-03-12
9153,Laura Fowler,wilsonlinda@example.org,8508497164,"8485 Lee Trace Apt. 864, Alexanderton, AL 65553",New Melissamouth,MISSOURI,74090,America'S Top 200,Premium,143.9,2021-04-25,Paid,South,2027-11-08,56-65,Retired,12951.3,34597,Low,2,False,True,True,2026-03-12
1771,Richard Byrd,daniel41@example.com,+1-690-348-2742,"414 Shah Forks Suite 822, Port Justinfurt, NM 42774",Simmonsland,IOWA,22436,America'S Top 200,Standard,60.09,2021-09-20,Pending,Southwest,2027-07-26,56-65,Employed,1268.19,43586,Medium,6,False,True,True,2026-03-12
7157,Candace Solomon,barrydelgado@example.net,(480)775-4857,"0309 Kenneth Lane Suite 558, New Earlfort, IN 39178",Port Christina,NORTH CAROLINA,12165,America'S Top 500,Premium,218.16,2021-03-14,Disputed,South,2026-10-20,46-55,Self-Employed,6024.88,29549,High,7,False,False,False,2026-03-12
11544,Shelia Jones,fbrown@example.org,(705)469-8267x86696,"79891 Joseph Roads Apt. 956, Jennybury, SC 77243",New Elizabethburgh,SOUTH DAKOTA,77568,Sling Orange,Premium,148.55,2022-08-16,Paid,Northeast,2027-08-26,36-45,Retired,8402.78,9705,High,2,True,False,True,2026-03-12
5215,Jennifer Norris,laurenjenkins@example.com,780-804-1865x9692,"892 David Springs Apt. 426, South Jamesfurt, WY 84670",South Phillipfurt,NORTH CAROLINA,61983,Sling Blue,Vip,90.69,2023-04-09,Disputed,Midwest,2027-07-19,65+,Student,12347.63,21428,Medium,3,True,False,True,2026-03-12
9222,Christopher Jackson,riddlesusan@example.net,(378)433-6527x064,"421 Collins Crest, Lake Reneemouth, VT 49835",Langland,NORTH DAKOTA,69675,America'S Top 250,Vip,177.87,2025-12-28,Disputed,South,2027-07-29,18-25,Self-Employed,2681.98,28618,Low,5,False,False,True,2026-03-12
2094,Kelly Harris,rogersrichard@example.com,(498)383-9629,"680 Hendricks Highway, North Dale, NV 41509",Lake Janetfurt,SOUTH CAROLINA,21831,America'S Top 500,Basic,127.43,2026-02-16,Overdue,Southwest,2026-04-25,56-65,Unemployed,13288.31,35665,Medium,1,False,True,False,2026-03-12
5836,Rachel Turner,desiree19@example.com,001-880-251-6506,"17625 Timothy Roads, Reginaldville, ND 61165",New Adamtown,ALABAMA,94661,America'S Top 250,Standard,116.29,2021-12-25,Pending,South,2026-06-02,26-35,Student,4850.35,44138,High,8,True,False,True,2026-03-12
11739,Robert Lewis,michele10@example.net,888.825.7774,"3063 Bradley Grove Apt. 958, Danielleshire, MD 38359",New Tracyshire,INDIANA,95619,America'S Top 120,Standard,166.01,2023-05-06,Overdue,West,2026-08-07,65+,Self-Employed,11085.14,37939,Medium,3,True,True,False,2026-03-12
11458,Amanda Huber,michael22@example.net,001-352-899-0589x1034,"17629 Erica Mission, Coleberg, MH 15738",Kellyfurt,IDAHO,65593,Spanish Premium,Premium,74.52,2023-07-05,Overdue,Midwest,2026-06-01,18-25,Self-Employed,9748.42,27651,Medium,6,True,True,True,2026-03-12
9104,Jason Mayo,robert53@example.com,548.430.5370,"984 Wise Tunnel Suite 591, Amberstad, MS 13724",North Alyssabury,ALASKA,26873,Spanish Premium,Premium,121.57,2021-09-25,Pending,Midwest,2027-01-24,56-65,Employed,5669.39,36516,Low,8,True,True,False,2026-03-12
5297,Jake Lawson,sonia51@example.org,8955686076,"47069 David Turnpike Apt. 488, Sherylhaven, TN 60537",Patrickport,ALASKA,82958,America'S Top 250,Standard,225.9,2021-05-29,Paid,Southwest,2028-01-17,18-25,Employed,14975.49,22927,High,5,False,True,True,2026-03-12
10088,Mary Wilkerson,mariawatkins@example.org,+1-577-695-4178x37034,"4952 Bryan Vista, East Veronica, NC 82730",Marciaberg,MISSOURI,63888,Spanish Premium,Premium,219.66,2025-01-19,Paid,South,2027-04-07,18-25,Self-Employed,7867.73,9736,Medium,2,False,False,True,2026-03-12
3983,Matthew Harrington,katherinescott@example.com,+1-667-782-6431x3729,"2683 Sara Well, South Daltonville, MI 46036",East Kimberlyburgh,MASSACHUSETTS,49669,Sling Blue,Vip,52.04,2023-04-03,Paid,Northwest,2027-05-15,46-55,Retired,7551.12,37515,High,5,True,False,False,2026-03-12
4950,Heather Bradshaw,rickyyoung@example.net,846.700.5879x2621,"5407 Jessica Meadows Suite 580, New Jordan, AR 42404",North William,KANSAS,56527,Sling Blue,Basic,236.47,2023-08-29,Pending,Northwest,2027-10-23,18-25,Self-Employed,10804.29,32870,High,5,True,True,True,2026-03-12
6521,Renee Smith,pamelahill@example.org,(916)789-0448,"1997 Henderson Rapid, West Danielberg, AR 44827",Jennifertown,WYOMING,2741,America'S Top 500,Basic,50.21,2022-09-25,Pending,Midwest,2026-04-02,56-65,Unemployed,1421.53,5166,Low,5,False,False,True,2026-03-12
12161,Tom Morris,juan92@example.org,+1-757-394-2299x738,"USS Oconnell, FPO AP 79218",West James,SOUTH CAROLINA,31692,America'S Top 500,Premium,54.14,2025-10-04,Paid,Midwest,2028-01-25,18-25,Employed,14573.26,47764,Medium,4,False,True,True,2026-03-12
1992,Taylor Espinoza,wheelermathew@example.net,(409)749-9136x482,"610 Kevin Drive, South Brenda, PW 12451",South Warren,WEST VIRGINIA,35766,Sling Blue,Vip,231.05,2023-12-11,Overdue,Midwest,2027-09-25,36-45,Employed,10906.9,34852,High,6,True,True,False,2026-03-12
9098,Stephanie Taylor,rachel47@example.net,(820)837-7439x084,"44012 Willis Stream, North Raymondshire, PW 82513",Georgefurt,OHIO,7104,America'S Top 200,Vip,75.94,2024-01-09,Pending,West,2026-04-16,65+,Self-Employed,12347.77,837,Medium,6,False,False,False,2026-03-12
9114,Levi Marshall,drodriguez@example.com,(566)916-5153,"0984 Jennifer Roads, South David, RI 10750",Matthewside,TEXAS,29078,America'S Top 500,Premium,148.21,2024-06-09,Disputed,South,2026-12-17,26-35,Retired,7790.73,44547,Low,7,False,True,False,2026-03-12
8011,Melissa Ross,uhayes@example.net,565.304.7240x9069,"8780 Robinson Locks, Lake Alicia, MI 89784",West Elizabeth,WYOMING,55929,America'S Top 250,Standard,152.7,2022-03-10,Overdue,Northwest,2026-06-27,18-25,Unemployed,5110.73,35450,Low,5,True,False,False,2026-03-12
3610,Kaitlin Goodman,mbennett@example.net,598-875-2972x253,"5555 Burnett Land, Allentown, PR 89102",Jenniferside,ALASKA,41099,America'S Top 250,Standard,173.0,2023-01-20,Disputed,Southwest,2027-01-01,18-25,Unemployed,8014.5,45156,Low,7,True,True,True,2026-03-12
5507,Blake Crosby,paulchavez@example.net,786-599-9422x716,"4800 King Hollow Apt. 493, Ashleyside, TX 64783",Brittneyfurt,NEBRASKA,25789,Sling Orange,Standard,63.94,2023-03-29,Overdue,West,2027-12-08,36-45,Employed,13015.92,21027,Medium,3,False,False,False,2026-03-12
1789,Daniel Hancock Md,kgonzalez@example.com,916.623.1185x5150,"841 Johnson Flats, Ryanstad, HI 83103",Brianabury,SOUTH DAKOTA,71140,America'S Top 250,Basic,148.55,2025-06-21,Overdue,Midwest,2027-03-19,18-25,Employed,5932.2,13,Medium,4,True,True,True,2026-03-12
8455,Stephanie Gomez,john27@example.org,(402)639-6287x71422,"Unit 1115 Box 9677, DPO AP 33271",Andrewhaven,OREGON,80616,Spanish Premium,Premium,156.28,2025-04-23,Pending,Northeast,2026-07-14,46-55,Retired,8813.93,8399,Low,8,True,False,False,2026-03-12
5373,Sarah Owens,ahunter@example.org,001-620-468-2924x97483,"06580 Bridget Lakes Apt. 395, Stephensburgh, WI 05833",Franktown,NORTH CAROLINA,66270,America'S Top 250,Standard,143.26,2022-04-05,Overdue,Southwest,2027-08-29,26-35,Employed,8136.75,18640,Low,2,True,True,False,2026-03-12
1470,Ian Young,smithannette@example.org,+1-258-219-6270,"9912 Michael Trail Apt. 028, New Morganland, WI 99357",Lisaville,MONTANA,51328,Sling Orange,Premium,86.74,2025-04-19,Paid,Midwest,2027-01-18,46-55,Unemployed,8029.68,756,High,2,True,True,False,2026-03-12
9112,Richard Mann,brownmicheal@example.com,001-591-344-0350x74928,"893 Chapman Row Suite 952, Matthewburgh, FL 63836",Jessicachester,MONTANA,66716,Sling Orange,Standard,5515.3,2025-06-10,Paid,Northeast,2027-04-02,18-25,Unemployed,9949.51,16005,Low,6,False,False,False,2026-03-12
7049,Richard West,christopher73@example.com,675-356-1769x3919,"08783 Tammy Pines, Davidburgh, OR 13156",Christineberg,CALIFORNIA,54644,Spanish Premium,Standard,118.42,2024-02-26,Overdue,South,2027-10-23,46-55,Student,8051.11,10034,High,1,False,False,False,2026-03-12
8507,Anthony Parks,ggrant@example.com,286.801.2948x12667,"849 Baker Pine, Isaiahmouth, WV 60518",Bradymouth,IOWA,89504,America'S Top 120,Basic,181.96,2024-12-02,Disputed,Midwest,2026-05-17,26-35,Student,9643.8,30472,High,7,True,False,True,2026-03-12
7114,David Mccoy,andersontiffany@example.com,7409369782,"2883 Davis Lodge Apt. 194, Johnmouth, WA 88406",Kimberlyfurt,KANSAS,33586,America'S Top 500,Vip,109.71,2025-12-30,Overdue,Northeast,2027-01-19,18-25,Student,7574.43,21448,Medium,4,True,False,True,2026-03-12
1588,Stacy Gonzalez,stacywilliams@example.net,(331)216-6292x23740,"50986 Carrie Pike, Port Curtisberg, FL 25711",New Alexandertown,TEXAS,19922,America'S Top 200,Standard,83.44,2025-01-29,Pending,Northeast,2027-04-17,26-35,Employed,5157.41,41776,Low,8,True,True,True,2026-03-12
1021,Crystal Robinson,villanuevakaren@example.net,001-765-478-7910x989,"0554 Wendy Light, South Kenneth, HI 33394",Josephland,HAWAII,73778,Spanish Premium,Premium,99.0,2023-01-23,Pending,Southwest,2028-02-11,65+,Unemployed,2150.21,48158,High,7,False,True,False,2026-03-12
6253,William Edwards,trevor73@example.net,670.966.0520x55292,"154 Robinson Springs Suite 323, New Fred, VA 75452",Sharonberg,PENNSYLVANIA,55049,Sling Blue,Basic,117.57,2022-06-11,Paid,Midwest,2027-08-14,36-45,Retired,3365.33,20014,Medium,5,False,False,True,2026-03-12
11524,Cody White,richard48@example.net,5816020961,"Unit 7904 Box 4384, DPO AP 21997",North Charles,NEVADA,85277,Spanish Premium,Vip,163.03,2022-10-22,Paid,Northwest,2027-06-09,18-25,Employed,11250.01,45397,High,3,False,True,False,2026-03-12
11563,Brandon Griffith,duffyjessica@example.com,998-493-9655,"005 Michael Field, Riosmouth, FL 81458",South Dylan,LOUISIANA,58571,America'S Top 500,Standard,149.46,2023-06-09,Paid,Northeast,2027-12-19,36-45,Unemployed,10526.4,35490,Medium,4,True,True,False,2026-03-12
1797,Joseph Hernandez,jordan79@example.net,688.850.1491x572,"PSC 3105, Box 8044, APO AP 11056",Carrieport,MINNESOTA,47534,America'S Top 120,Standard,148.55,2026-03-13,Pending,Northeast,2026-04-17,36-45,Student,2440.02,31978,High,6,True,False,False,2026-03-12
3782,Samantha Jordan,cynthia24@example.net,324-696-1282,"4931 Powell Camp Suite 628, Shawnfurt, ND 08797",Millertown,NORTH CAROLINA,90479,Sling Blue,Standard,133.09,2025-01-15,Pending,West,2027-12-16,26-35,Student,2076.71,11712,High,7,False,False,False,2026-03-12
7166,Gerald Sparks,jack46@example.net,338.331.7427x893,"0250 Jeremy Highway, Lake Marymouth, DE 78720",Hallmouth,MISSISSIPPI,41814,Sling Orange,Standard,221.58,2024-01-17,Paid,Midwest,2026-09-27,46-55,Self-Employed,4933.67,30718,Low,6,True,True,True,2026-03-12
7328,Ryan Watson,ahunt@example.org,001-364-868-6725x285,"97142 Brian Lake, New Eric, NC 42941",Danielston,IOWA,54095,America'S Top 120,Vip,169.41,2021-03-17,Overdue,Northeast,2028-01-16,65+,Student,9350.41,25270,Medium,5,False,True,False,2026-03-12
4443,Mr. Martin Krause,jsmith@example.org,(929)227-8991x7331,"940 Patel Estate, Port Terryhaven, KY 22585",Moralesburgh,ARKANSAS,42769,America'S Top 500,Vip,188.63,2021-08-16,Overdue,Northwest,2027-01-28,46-55,Retired,2700.24,38307,High,7,True,True,False,2026-03-12
