Customer_ID,Name,City,State,Region,Email,Subscription_Type,Service_Tier,Monthly_Bill,Monthly_Revenue,Bill_Category,Payment_Status,Payment_Risk_Score,Payment_Days_Overdue,Customer_Tenure_Years,Join_Date,Contract_Renewal_Risk,Auto_Pay_Enabled,Paperless_Billing,Total_Tickets,Avg_Resolution_Time,Critical_Escalations,Avg_Satisfaction,FCR_Rate,Avg_Signal_Strength,Service_Health_Score,Churn_Risk,Calculated_Churn_Risk,Customer_Lifetime_Value,LTV_Index,Loyalty_Points,Loyalty_Index,Number_Of_Devices,Device_Adoption_Score,Age_Group,Employment_Status,Revenue_Health,Customer_Segment
7924,Jacob Whitehead,East Michelle,ILLINOIS,Midwest,qbrooks@example.net,Spanish Premium,Vip,139.81,1677.72,Medium,Overdue,2,1,2.102669404517454,2024-02-04,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,8708.82,56,4157,21,5,62,18-25,Unemployed,Optimal,Growth_Opportunity
3822,David Greene,Markbury,NEW MEXICO,Midwest,stephaniewalton@example.com,Spanish Premium,Basic,127.51,1530.1200000000001,Medium,Paid,10,1,3.3319644079397674,2022-11-12,Stable,False,False,3.0,38.666666666666664,1.0,4.333333333333333,0.6666666666666666,-68.0,85,Medium,Low,11032.16,72,16547,46,8,100,65+,Employed,Optimal,VIP_Advocates
9287,Roy Mann,Port Roseshire,HAWAII,South,jenniferwilson@example.net,Spanish Premium,Vip,172.48,2069.7599999999998,High,Pending,30,1,0.2108145106091718,2025-12-26,At Risk,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,12546.0,83,25864,32,1,12,26-35,Employed,Optimal,Growth_Opportunity
5880,Victor Holland,Amandaport,ILLINOIS,Northwest,vanessa06@example.com,Sling Blue,Standard,65.74,788.8799999999999,Low,Disputed,50,1,3.2114989733059547,2022-12-26,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,5987.33,37,14297,42,3,37,56-65,Unemployed,Undermonetized,Standard
7943,Billy Miranda,South Christopher,SOUTH CAROLINA,Southwest,smithjames@example.org,America'S Top 500,Vip,228.68,2744.16,High,Paid,10,1,3.4250513347022586,2022-10-09,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,10506.69,69,4735,33,3,37,18-25,Employed,Premium,Growth_Opportunity
1980,Randy Johnson,Jamesbury,NEW HAMPSHIRE,Southwest,uvincent@example.org,America'S Top 200,Premium,84.93,1019.1600000000001,Medium,Disputed,50,1,1.1964407939767283,2024-12-31,Stable,True,True,2.0,51.0,2.0,2.25,0.5,-82.0,72,Low,Low,6436.41,40,34086,50,8,100,36-45,Student,Undermonetized,Standard
7252,Richard Shaffer,Lake Rebecca,IOWA,Northwest,davisdeanna@example.org,America'S Top 250,Vip,123.73,1484.76,Medium,Pending,30,1,1.0841889117043122,2025-02-10,Stable,False,True,2.0,20.5,0.0,3.1999999999999997,0.5,-63.5,79,Low,Low,5875.64,37,16268,28,5,62,18-25,Employed,Optimal,Standard
5758,Sean Pacheco Jr.,Jamesville,VIRGINIA,West,emilywebster@example.net,Sling Orange,Vip,222.7,2672.3999999999996,High,Paid,10,1,2.737850787132101,2023-06-17,At Risk,True,False,1.0,65.0,1.0,4.1,0.0,-93.0,89,High,Low,4746.92,29,284,22,6,75,56-65,Employed,Premium,VIP_Advocates
3535,Jamie Shah,New Nicolemouth,UTAH,Midwest,dwilliams@example.org,America'S Top 120,Vip,155.4,1864.8000000000002,High,Disputed,50,1,4.851471594798084,2021-05-06,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,10847.6,71,3737,43,8,100,26-35,Student,Optimal,Growth_Opportunity
5601,Holly Cross,Murraymouth,INDIANA,Midwest,ocross@example.org,America'S Top 250,Basic,92.85,1114.1999999999998,Medium,Overdue,2,1,3.356605065023956,2022-11-03,Stable,False,False,1.0,58.0,0.0,2.7,1.0,-65.002471395881,78,Low,Low,7384.31,47,24931,56,8,100,46-55,Employed,Undermonetized,Standard
3120,Lisa Smith,Kathleenchester,ARKANSAS,Midwest,clarkemark@example.org,Spanish Premium,Vip,148.4,1780.8000000000002,Medium,Overdue,2,1,1.2867898699520877,2024-11-28,Stable,True,False,1.0,6.0,1.0,1.7,1.0,-32.0,70,Medium,Low,13771.83,91,35138,52,2,25,36-45,Unemployed,Optimal,Growth_Opportunity
10041,Robin Reed,Jesusborough,IDAHO,Southwest,jesus85@example.com,Spanish Premium,Standard,172.48,2069.7599999999998,High,Paid,10,1,4.492813141683778,2021-09-14,Stable,False,True,2.0,21.5,1.0,3.5999999999999996,0.0,-77.0012356979405,82,Medium,Low,6303.91,40,21055,61,8,100,56-65,Self-Employed,Optimal,VIP_Advocates
8514,Gina Foley,Lake Jacob,ILLINOIS,Midwest,patrick25@example.net,America'S Top 120,Standard,87.74,1052.8799999999999,Medium,Overdue,2,1,1.51129363449692,2024-09-07,At Risk,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,5854.14,36,8407,22,1,12,65+,Retired,Undermonetized,Standard
5662,Daryl Gonzalez,Port Brenda,MAINE,Midwest,codynunez@example.com,America'S Top 250,Vip,209.09,2509.08,High,Pending,30,1,0.33401779603011633,2025-11-11,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,6248.76,39,13575,18,3,37,46-55,Self-Employed,Premium,Standard
7018,Kelly Willis,South Joshuaton,MASSACHUSETTS,Southwest,devin98@example.com,America'S Top 500,Basic,57.28,687.36,Low,Paid,10,1,2.023271731690623,2024-03-04,Stable,True,False,1.0,43.0,1.0,3.9,0.0,-88.0,88,Low,Low,14717.34,98,11277,29,3,37,26-35,Student,Undermonetized,VIP_Advocates
12637,Diane Barr,Abigailburgh,IDAHO,Northeast,jeansmith@example.org,Sling Blue,Standard,83.5,1002.0,Medium,Paid,10,1,0.4216290212183436,2025-10-10,Stable,True,True,2.0,34.0,1.0,3.4,0.0,-58.0,81,High,Low,12351.87,81,25595,34,2,25,65+,Student,Undermonetized,VIP_Advocates
10436,Dalton Green,East Margaretside,IOWA,West,lfuller@example.com,America'S Top 250,Premium,152.29,1827.48,High,Disputed,50,1,0.9555099247091033,2025-03-29,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,5299.29,33,44585,61,7,87,26-35,Unemployed,Optimal,Standard
6218,Joseph Black Md,Lake Tiffany,NEW MEXICO,Northwest,reedashley@example.org,Sling Orange,Premium,138.58,1662.96,Medium,Overdue,2,1,0.11225188227241616,2026-01-31,Stable,False,True,1.0,68.0,1.0,1.3,0.0,-94.0,67,High,Medium,3499.3,20,39060,47,2,25,36-45,Self-Employed,Optimal,Standard
11878,Carl Warner,Lemouth,ARKANSAS,Northeast,rlopez@example.org,America'S Top 200,Vip,122.1,1465.1999999999998,Medium,Pending,30,1,2.625598904859685,2023-07-28,Expiring Soon,False,True,1.0,44.0,0.0,2.3,1.0,-32.0,75,Medium,Low,10617.47,69,6355,28,8,100,18-25,Employed,Optimal,Growth_Opportunity
12653,Mark Ryan,Annbury,MARYLAND,Northwest,bradleyanthony@example.net,America'S Top 200,Premium,226.66,2719.92,High,Paid,10,1,0.06023271731690623,2026-02-19,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,1841.15,9,4990,6,1,12,56-65,Employed,Premium,Standard
4701,Daniel Mendoza,Daniellebury,OHIO,Northeast,michael42@example.com,Sling Orange,Premium,148.55,1782.6000000000001,Medium,Paid,10,1,3.433264887063655,2022-10-06,Stable,False,False,1.0,9.0,0.0,1.1,1.0,-58.0,65,Medium,Medium,11964.32,79,18975,50,8,100,46-55,Self-Employed,Optimal,Growth_Opportunity
1107,Patrick Powers,Gardnerton,MINNESOTA,South,cferguson@example.net,Sling Orange,Vip,61.52,738.24,Low,Overdue,2,1,3.0663928815879533,2023-02-17,Stable,False,True,2.0,35.0,0.0,2.55,0.5,-57.0,74,High,Low,3145.24,18,18553,46,3,37,65+,Student,Undermonetized,Standard
4783,Thomas Reynolds,Port Garrettberg,IOWA,Northeast,trevor80@example.org,America'S Top 120,Standard,246.83,2961.96,High,Overdue,2,1,2.5023956194387407,2023-09-11,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,11568.9,76,15104,38,3,37,56-65,Retired,Premium,Growth_Opportunity
10803,John Long,Lindseyberg,COLORADO,Northeast,dpaul@example.net,Sling Blue,Basic,139.25,1671.0,Medium,Pending,30,1,2.1546885694729636,2024-01-16,Stable,True,False,2.0,43.0,0.0,3.9,0.5,-75.5,85,Low,Low,3297.76,19,22141,43,6,75,46-55,Retired,Optimal,VIP_Advocates
9472,Keith Soto,Lake Michelleberg,OHIO,South,zjohnson@example.org,Sling Blue,Basic,149.56,1794.72,Medium,Disputed,50,1,3.8603696098562628,2022-05-03,Stable,True,True,1.0,7.0,1.0,4.4,1.0,-67.0,92,Medium,Low,8673.44,56,42841,82,8,100,65+,Employed,Optimal,VIP_Advocates
6648,Rhonda Nunez,Williamville,INDIANA,Northwest,lthompson@example.org,Sling Blue,Vip,182.54,2190.48,High,Pending,30,1,1.6454483230663928,2024-07-20,Stable,True,False,1.0,52.0,0.0,3.0,1.0,-66.0,81,Medium,Low,12790.17,84,33745,53,4,50,46-55,Unemployed,Premium,VIP_Advocates
5330,Karen Schroeder,Lake Evelyn,WYOMING,Northwest,ashleystafford@example.com,America'S Top 200,Standard,159.13,1909.56,High,Overdue,2,1,4.167008898015058,2022-01-11,Stable,True,False,2.0,6.5,2.0,3.4,0.5,-54.0,81,Low,Low,14552.22,96,18801,55,7,87,46-55,Self-Employed,Optimal,VIP_Advocates
8122,Thomas Zimmerman,South Carlos,OREGON,Northwest,april99@example.net,America'S Top 200,Vip,80.85,970.1999999999999,Medium,Paid,10,1,4.818617385352498,2021-05-18,Stable,True,False,1.0,63.0,0.0,4.9,1.0,-52.0,96,Low,Low,13648.67,90,9257,49,3,37,65+,Unemployed,Undermonetized,VIP_Advocates
6567,Scott Davis,West Georgeshire,VIRGINIA,Midwest,gary05@example.com,Sling Blue,Premium,99.86,1198.32,Medium,Pending,30,1,2.855578370978782,2023-05-05,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,14128.55,93,27999,56,4,50,65+,Student,Undermonetized,Growth_Opportunity
2697,Amber Kennedy,Morgantown,IDAHO,Southwest,usantos@example.com,America'S Top 200,Vip,154.94,1859.28,High,Disputed,50,1,3.4168377823408624,2022-10-12,Stable,True,True,1.0,31.0,1.0,2.8,0.0,-73.0,79,Medium,Low,788.44,1,36593,71,6,75,36-45,Unemployed,Optimal,Standard
4844,Stephanie Jones,North Julie,VERMONT,Northeast,josephrose@example.com,America'S Top 250,Standard,139.14,1669.6799999999998,Medium,Paid,10,1,3.5564681724845997,2022-08-22,Stable,False,True,1.0,26.0,1.0,3.6,0.0,-45.0,85,Low,Low,2456.31,13,48141,86,5,62,26-35,Retired,Optimal,VIP_Advocates
6024,Tammie Smith,Monicaberg,TENNESSEE,Southwest,levyrichard@example.net,America'S Top 200,Vip,148.36,1780.3200000000002,Medium,Overdue,2,1,2.2614647501711156,2023-12-08,At Risk,False,False,2.0,37.0,2.0,1.9,0.5,-86.5,69,Low,Medium,10475.38,68,37770,63,2,25,65+,Unemployed,Optimal,Growth_Opportunity
8659,Scott Allen,Nataliechester,TENNESSEE,Midwest,pamelabrock@example.org,Sling Orange,Basic,173.75,2085.0,High,Overdue,2,1,4.161533196440794,2022-01-13,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,11019.1,72,34,33,7,87,36-45,Unemployed,Optimal,Growth_Opportunity
3751,Christine Garcia,East Tyler,VIRGINIA,Southwest,danielbowman@example.net,Spanish Premium,Basic,129.09,1549.08,Medium,Pending,30,1,4.4435318275154,2021-10-02,Stable,False,True,1.0,62.0,1.0,3.1,1.0,-54.0,81,Medium,Low,3577.73,21,27847,68,7,87,18-25,Student,Optimal,VIP_Advocates
5715,Austin Wilcox,East Anthony,COLORADO,Northeast,snyderdennis@example.org,America'S Top 120,Basic,148.55,1782.6000000000001,Medium,Paid,10,1,0.13141683778234087,2026-01-24,At Risk,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,3723.39,22,19241,24,7,87,46-55,Retired,Optimal,Standard
3054,Angela Holmes,Troyview,TEXAS,West,tiffany65@example.net,Sling Blue,Basic,183.34,2200.08,High,Paid,10,1,1.8015058179329226,2024-05-24,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,7380.11,47,23126,42,3,37,26-35,Student,Premium,Standard
7836,Tiffany Johnson,East Victoria,WEST VIRGINIA,West,wangashley@example.org,Sling Orange,Premium,53.57,642.84,Low,Overdue,2,1,0.6324435318275154,2025-07-25,Stable,True,False,1.0,67.0,0.0,1.5,0.0,-91.0,69,Low,Medium,11889.61,78,32034,43,4,50,65+,Self-Employed,Undermonetized,Growth_Opportunity
6155,Lori Brown,Lake Bobbytown,ALABAMA,West,breanna22@example.net,America'S Top 500,Basic,156.18,1874.16,High,Paid,10,1,3.2908966461327855,2022-11-27,Stable,True,False,2.0,58.5,0.0,3.3499999999999996,1.0,-59.0,80,High,Low,8660.58,56,16546,46,3,37,26-35,Self-Employed,Optimal,VIP_Advocates
12238,Robert Madden,West Morganmouth,ARKANSAS,Midwest,davidprice@example.net,America'S Top 500,Basic,133.54,1602.48,Medium,Overdue,2,1,2.8281998631074607,2023-05-15,Stable,False,False,2.0,14.5,1.0,4.25,0.5,-50.5,88,Low,Low,810.27,2,18675,45,4,50,56-65,Employed,Optimal,VIP_Advocates
4796,Joshua Cohen,East Abigail,MAINE,West,brianlarson@example.net,Sling Orange,Standard,104.37,1252.44,Medium,Overdue,2,1,3.167693360711841,2023-01-11,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,7715.2,49,14007,42,7,87,26-35,Unemployed,Optimal,Standard
4526,John Clarke,West Christopher,UTAH,West,emoran@example.net,America'S Top 120,Vip,190.58,2286.96,High,Pending,30,1,2.3901437371663246,2023-10-22,Stable,True,False,1.0,30.0,0.0,3.0,0.0,-33.0,81,Medium,Low,5802.32,36,586,19,3,37,26-35,Self-Employed,Premium,VIP_Advocates
1060,Zachary Wise,Leslieside,CONNECTICUT,West,deanteresa@example.net,America'S Top 120,Vip,188.76,2265.12,High,Pending,30,1,0.4654346338124572,2025-09-24,Stable,True,True,1.0,21.0,0.0,4.0,1.0,-65.002471395881,89,High,Low,7969.91,51,27067,36,7,87,46-55,Self-Employed,Premium,VIP_Advocates
4741,Adriana Padilla,Michaelfurt,INDIANA,West,elizabeth89@example.net,Sling Orange,Premium,114.03,1368.3600000000001,Medium,Overdue,2,1,3.9452429842573578,2022-04-02,Stable,True,False,3.0,40.333333333333336,1.0,2.9333333333333336,0.6666666666666666,-64.0,74,High,Low,11395.72,75,22378,58,3,37,46-55,Unemployed,Optimal,Growth_Opportunity
1631,Margaret Fox,North Jamie,IOWA,Northwest,juliefisher@example.com,America'S Top 250,Basic,155.91,1870.92,High,Disputed,50,1,0.5667351129363449,2025-08-18,Stable,True,False,1.0,68.0,0.0,4.8,0.0,-73.0,95,High,Low,2972.77,17,6162,11,4,50,46-55,Retired,Optimal,VIP_Advocates
12773,Derrick Tate,Michellebury,INDIANA,Southwest,bridgesscott@example.com,America'S Top 200,Vip,225.73,2708.7599999999998,High,Paid,10,1,1.1225188227241616,2025-01-27,Expiring Soon,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,6485.74,41,35871,52,3,37,26-35,Student,Premium,Standard
6769,Kathleen Williams,Lake Sherry,VIRGINIA,Southwest,katherine01@example.com,Sling Blue,Basic,160.84,1930.08,High,Pending,30,1,4.295687885010267,2021-11-25,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,11149.21,73,34150,75,4,50,18-25,Retired,Optimal,Growth_Opportunity
2269,Joseph Watson,East Elijahport,NORTH DAKOTA,Midwest,rebekah45@example.com,Sling Orange,Vip,97.7,1172.4,Medium,Paid,10,1,2.9787816563997263,2023-03-21,Stable,True,True,2.0,29.5,1.0,2.6500000000000004,0.5,-56.5,75,High,Low,6794.71,43,39334,71,4,50,26-35,Unemployed,Undermonetized,Standard
3768,Vanessa Adkins,Port Amandashire,VIRGINIA,Northeast,xmcguire@example.org,America'S Top 120,Premium,73.51,882.1200000000001,Low,Overdue,2,1,2.784394250513347,2023-05-31,Stable,False,False,2.0,57.5,0.0,2.8,0.5,-75.5,76,Medium,Low,14336.58,95,10746,35,6,75,46-55,Self-Employed,Undermonetized,Growth_Opportunity
10086,Bradley French,West Lisaland,RHODE ISLAND,West,wolfzachary@example.org,Spanish Premium,Basic,80.02,960.24,Medium,Pending,30,1,2.193018480492813,2024-01-02,Stable,True,True,2.0,19.5,0.0,1.7,0.5,-59.5,67,Medium,Medium,7628.28,49,22233,44,2,25,65+,Employed,Undermonetized,Standard
9457,Joseph Webster,West Jennifer,ALABAMA,West,vasquezjennifer@example.net,America'S Top 500,Vip,148.55,1782.6000000000001,Medium,Paid,10,1,2.406570841889117,2023-10-16,Stable,True,True,1.0,59.0,0.0,4.8,1.0,-43.0,95,Medium,Low,809.89,2,30778,56,6,75,56-65,Unemployed,Optimal,VIP_Advocates
9538,Donna Woods,East Stephanieport,CONNECTICUT,South,friedmanann@example.org,Spanish Premium,Vip,89.91,1078.92,Medium,Disputed,50,1,2.0752908966461328,2024-02-14,Stable,True,True,1.0,45.0,0.0,3.9,0.0,-75.0,88,Low,Low,2339.87,12,16293,36,8,100,36-45,Unemployed,Undermonetized,VIP_Advocates
11221,John Spears,New Laurenshire,MAINE,South,usalazar@example.org,Sling Orange,Basic,143.15,1717.8000000000002,Medium,Disputed,50,1,0.8898015058179329,2025-04-22,Stable,False,True,1.0,1.0,0.0,4.9,1.0,-69.0,96,High,Low,6124.42,38,18466,29,3,37,65+,Student,Optimal,VIP_Advocates
1209,Cynthia Hudson,Richardburgh,COLORADO,Midwest,madisonochoa@example.net,Spanish Premium,Vip,99.76,1197.1200000000001,Medium,Paid,10,1,3.8466803559206024,2022-05-08,Stable,False,False,1.0,50.0,1.0,2.8,0.0,-78.0,79,Low,Low,11638.63,76,18146,52,6,75,65+,Self-Employed,Undermonetized,Growth_Opportunity
1231,Ronald Kelly,West Roger,NEW JERSEY,Northwest,david69@example.net,Sling Orange,Premium,198.47,2381.64,High,Disputed,50,1,3.3675564681724848,2022-10-30,Stable,False,True,1.0,39.0,0.0,4.5,1.0,-95.0,93,High,Low,14774.54,98,11340,40,5,62,18-25,Retired,Premium,VIP_Advocates
10516,Thomas Cook,North Michellebury,GEORGIA,South,dreese@example.com,Sling Orange,Vip,189.11,2269.32,High,Paid,10,1,3.3675564681724848,2022-10-30,Stable,False,False,1.0,56.0,0.0,4.7,0.0,-65.002471395881,94,High,Low,9083.35,59,12586,42,5,62,65+,Retired,Premium,VIP_Advocates
8778,Johnny Armstrong,West Jacobview,CONNECTICUT,West,mark69@example.com,America'S Top 500,Premium,241.49,2897.88,High,Paid,10,1,2.537987679671458,2023-08-29,Stable,False,True,2.0,32.0,2.0,3.5,0.5,-58.5,82,Medium,Low,1547.87,7,16173,39,8,100,65+,Unemployed,Premium,VIP_Advocates
10315,Joseph Carson,Michaelside,DELAWARE,West,khoffman@example.org,Sling Blue,Basic,91.42,1097.04,Medium,Pending,30,1,1.3442847364818618,2024-11-07,Stable,False,False,1.0,2.0,1.0,1.5,0.0,-30.0,69,High,Medium,1679.67,8,40777,59,6,75,56-65,Retired,Undermonetized,Standard
3939,Nicholas Montgomery,Lake Abigailview,WASHINGTON,South,michael56@example.net,America'S Top 500,Premium,217.46,2609.52,High,Overdue,2,1,0.5475701574264202,2025-08-25,Stable,False,True,1.0,1.0,1.0,4.3,1.0,-95.0,91,Low,Low,11752.42,77,17585,25,5,62,56-65,Student,Premium,VIP_Advocates
4388,Alicia Garcia,Kimberlyside,KENTUCKY,West,robin56@example.com,Sling Orange,Vip,53.22,638.64,Low,Pending,30,1,2.31895961670089,2023-11-17,Stable,False,True,1.0,20.0,0.0,2.0,0.0,-30.0,73,Medium,Low,7218.84,46,15163,36,6,75,36-45,Self-Employed,Undermonetized,Standard
3910,Peter Smith,Kevintown,TEXAS,Northeast,selena44@example.org,America'S Top 250,Basic,214.75,2577.0,High,Paid,10,1,3.8329911019849416,2022-05-13,Stable,False,False,1.0,71.0,0.0,3.0,0.0,-66.0,81,Medium,Low,6479.43,41,4111,35,2,25,36-45,Retired,Premium,VIP_Advocates
8777,Wendy Nguyen,South Tonya,CONNECTICUT,Northeast,ymccarty@example.net,Spanish Premium,Standard,91.33,1095.96,Medium,Overdue,2,1,4.032854209445585,2022-03-01,Stable,False,False,2.0,41.5,0.0,2.65,1.0,-42.5,75,Low,Low,3897.06,23,47289,89,5,62,56-65,Employed,Undermonetized,Standard
4219,Nathan Rosario,Ericberg,NORTH CAROLINA,Southwest,williamharper@example.com,America'S Top 120,Vip,71.32,855.8399999999999,Low,Paid,10,1,4.70362765229295,2021-06-29,Stable,True,True,1.0,55.0,0.0,3.0,0.0,-82.0,81,Medium,Low,6194.92,39,3295,41,1,12,65+,Unemployed,Undermonetized,VIP_Advocates
6920,Ashley Davis,South Blakeshire,LOUISIANA,South,katherinegarner@example.net,America'S Top 120,Vip,148.55,1782.6000000000001,Medium,Pending,30,1,3.8329911019849416,2022-05-13,Stable,False,True,1.0,71.0,1.0,3.9,0.0,-50.0,88,Medium,Low,3520.61,20,644,31,4,50,18-25,Unemployed,Optimal,VIP_Advocates
12634,Holly Graham,Monicaville,VIRGINIA,Midwest,bwilliams@example.com,America'S Top 500,Basic,100.2,1202.4,Medium,Disputed,50,1,0.5174537987679672,2025-09-05,At Risk,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,12267.24,81,12628,19,3,37,56-65,Employed,Optimal,Growth_Opportunity
9097,Bryan Dickerson,Murraystad,MISSISSIPPI,South,ubrown@example.org,America'S Top 250,Standard,59.61,715.3199999999999,Low,Pending,30,1,2.4695414099931554,2023-09-23,Stable,False,False,1.0,12.0,1.0,1.6,0.0,-96.0,69,Low,Medium,13772.31,91,44924,73,7,87,46-55,Employed,Undermonetized,Growth_Opportunity
6198,David Anderson,West Eric,OKLAHOMA,Northwest,kendramitchell@example.org,Sling Orange,Premium,72.6,871.1999999999999,Low,Pending,30,1,2.0533880903490758,2024-02-22,Stable,False,True,1.0,12.0,1.0,4.0,0.0,-60.0,89,High,Low,12065.03,79,30771,53,2,25,36-45,Unemployed,Undermonetized,VIP_Advocates
11211,Kelly Singh,Francisfort,SOUTH DAKOTA,Northwest,fjones@example.com,Sling Blue,Basic,117.24,1406.8799999999999,Medium,Paid,10,1,4.982888432580425,2021-03-19,Expiring Soon,True,True,2.0,29.5,1.0,2.55,1.0,-72.0,74,High,Low,10411.58,68,28610,74,6,75,36-45,Self-Employed,Optimal,Growth_Opportunity
12043,Seth Green,East Laurie,CONNECTICUT,Northwest,yprice@example.org,America'S Top 120,Premium,112.73,1352.76,Medium,Paid,10,1,4.0191649555099245,2022-03-06,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,1149.78,4,7246,40,4,50,56-65,Retired,Optimal,Standard
1221,Jacob Butler Dvm,Hillview,UTAH,Southwest,kimberly14@example.net,Sling Orange,Basic,137.83,1653.96,Medium,Paid,10,1,2.510609171800137,2023-09-08,Stable,False,True,2.0,51.5,2.0,2.75,0.0,-70.5,76,Low,Low,2146.07,11,38677,66,6,75,65+,Unemployed,Optimal,Standard
7244,Sara Bradley,Lake Mary,ARKANSAS,South,patricia66@example.org,Sling Blue,Premium,186.42,2237.04,High,Disputed,50,1,0.5585215605749486,2025-08-21,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,6818.86,43,48159,62,4,50,26-35,Retired,Premium,Standard
4883,Nicole Hernandez,Bradleybury,ALASKA,Midwest,wadekelsey@example.net,Sling Blue,Vip,125.63,1507.56,Medium,Paid,10,1,4.97741273100616,2021-03-21,Stable,True,False,3.0,25.666666666666668,2.0,2.8333333333333335,0.6666666666666666,-46.333333333333336,73,Medium,Low,1152.27,4,34979,81,3,37,26-35,Student,Optimal,Standard
6974,Erin Reyes,Knoxtown,OHIO,Northwest,mdorsey@example.com,Sling Orange,Premium,239.01,2868.12,High,Overdue,2,1,4.276522929500342,2021-12-02,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,3587.77,21,17959,55,3,37,18-25,Retired,Premium,Standard
11593,Christie Vaughan,East Andrea,ARIZONA,Northwest,mitchell15@example.net,America'S Top 500,Basic,96.1,1153.1999999999998,Medium,Overdue,2,1,2.4640657084188913,2023-09-25,At Risk,False,False,1.0,50.0,0.0,3.6,1.0,-52.0,85,High,Low,1910.39,9,391,20,8,100,65+,Employed,Undermonetized,VIP_Advocates
9508,Andrea Brown,West Andrew,IDAHO,Northwest,ellen64@example.com,Sling Blue,Vip,149.59,1795.08,Medium,Pending,30,1,4.48186173853525,2021-09-18,Stable,False,False,1.0,50.0,0.0,4.5,0.0,-97.0,93,High,Low,11047.78,72,14947,53,7,87,26-35,Unemployed,Optimal,VIP_Advocates
4768,Crystal Clark,Thompsonmouth,WISCONSIN,Midwest,millerjohn@example.net,America'S Top 500,Vip,118.64,1423.68,Medium,Overdue,2,1,2.4914442162902124,2023-09-15,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,8684.11,56,16993,40,7,87,36-45,Student,Optimal,Growth_Opportunity
1899,Debbie Pennington,West Emilyview,INDIANA,Midwest,tony50@example.net,America'S Top 250,Standard,155.83,1869.96,High,Paid,10,1,0.0,2026-03-13,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,9357.35,61,44914,53,7,87,36-45,Unemployed,Optimal,Growth_Opportunity
1446,Aaron Hansen,New Chad,KANSAS,Northeast,qhancock@example.org,Sling Orange,Vip,74.05,888.5999999999999,Low,Overdue,2,1,4.457221081451061,2021-09-27,Stable,False,True,1.0,43.0,1.0,3.7,1.0,-44.0,86,High,Low,4730.44,29,47899,93,2,25,46-55,Employed,Undermonetized,VIP_Advocates
4435,Elizabeth Sanders,Lake Aimee,VERMONT,West,kingnancy@example.net,America'S Top 200,Premium,149.9,1798.8000000000002,Medium,Overdue,2,1,2.4640657084188913,2023-09-25,At Risk,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,6408.33,40,44064,72,3,37,56-65,Employed,Optimal,Standard
7888,Tom Long,Lake Benjamin,MAINE,Northeast,tfoley@example.com,America'S Top 120,Standard,127.82,1533.84,Medium,Pending,30,1,0.6899383983572895,2025-07-04,Stable,True,False,2.0,63.0,2.0,2.35,0.5,-42.0,72,Low,Low,6975.99,44,21804,31,5,62,46-55,Self-Employed,Optimal,Standard
10587,Ricardo Rogers,Kirkton,MASSACHUSETTS,Southwest,prattmichelle@example.com,America'S Top 120,Basic,127.25,1527.0,Medium,Overdue,2,1,1.2046543463381245,2024-12-28,Stable,True,False,2.0,36.0,2.0,4.2,0.5,-69.5,87,Medium,Low,14694.35,97,6238,17,5,62,26-35,Self-Employed,Optimal,VIP_Advocates
3560,Clayton Fuentes,South Leahbury,TENNESSEE,Northwest,fordcarlos@example.com,Sling Orange,Standard,78.02,936.24,Low,Pending,30,1,1.1389459274469542,2025-01-21,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,11197.09,73,33607,49,6,75,65+,Retired,Undermonetized,Growth_Opportunity
